Year,Month,Projection Cycle,Project Number,Project (English),Project (Spanish),Operation Number,Region,IDB Country,Country,Country (English),Country (Spanish),Department,Responsible Unit,Responsible Unit Name,Project Type,Project Type (English),Project Type (Spanish),Fund,Fund (English),Fund (Spanish),Lending Type,Lending Type (English),Lending Type (Spanish),Lending Instrument,Lending Instrument (English),Lending Instrument (Spanish),Modality,Modality (English),Modality (Spanish),Project Phase,Project Phase (English),Project Phase (Spanish),Project Stage,Project Stage (English),Project Stage (Spanish),Parent Operation Number,Project Category,Attribute Filter Value,Approval Year,Transaction Year,Transaction Month,Transaction Date,Recent Disbursement Request Value Date,IS Parent Child Operation,IS SubLoan Exist,IS FIN Processing,IS Agreed Projection,IS Projection,Projection Amount (USEQ),Baseline Projection Amount (USEQ),Disbursed Amount (USEQ),Available Amount (USEQ),Available Amount (Apprvd),Minimum Pending Justification Amount,DW Update Timestamp,udr_cd
2026,6,202606,CH-L1178,Program to Improve the Quality of Expenditure in Public Procurement,Programa de Mejora de la Calidad del Gasto en las Compras Públicas,5864/OC-CH,CSC,CH,CL,Chile,Chile,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2024,2024,7,7/31/2024 0:00,4/30/2026 0:00,Parent Operation,N,Y,N,Y,0,0,0,13178331.77,13178331.77,,6/16/2026,CSC/CCH
2026,6,202606,CH-L1178,Program to Improve the Quality of Expenditure in Public Procurement,Programa de Mejora de la Calidad del Gasto en las Compras Públicas,5864/OC-CH,CSC,CH,CL,Chile,Chile,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2024,2024,12,12/31/2024 0:00,4/30/2026 0:00,Parent Operation,N,Y,N,Y,0,0,0,13178331.77,13178331.77,,6/16/2026,CSC/CCH
2026,6,202606,CH-L1178,Program to Improve the Quality of Expenditure in Public Procurement,Programa de Mejora de la Calidad del Gasto en las Compras Públicas,5864/OC-CH,CSC,CH,CL,Chile,Chile,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2024,2026,2,2/28/2026 0:00,4/30/2026 0:00,Parent Operation,N,Y,N,Y,0,0,0,13178331.77,13178331.77,,6/16/2026,CSC/CCH
2026,6,202606,CH-L1178,Program to Improve the Quality of Expenditure in Public Procurement,Programa de Mejora de la Calidad del Gasto en las Compras Públicas,5864/OC-CH,CSC,CH,CL,Chile,Chile,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2024,2027,12,12/31/2027 0:00,4/30/2026 0:00,Parent Operation,N,Y,N,Y,0,0,0,13178331.77,13178331.77,,6/16/2026,CSC/CCH
2026,6,202606,BL-L1031,Strengthening of Tax Administration,Fortalecimiento de la Administración Tributaria,4839/OC-BL,CID,BL,BZ,Belize,Belice,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2019,2020,3,3/31/2020 0:00,6/9/2025 0:00,Parent Operation,N,Y,N,Y,0,0,0,737666,737666,961745.15,6/16/2026,CID/CBL
2026,6,202606,BL-L1031,Strengthening of Tax Administration,Fortalecimiento de la Administración Tributaria,4839/OC-BL,CID,BL,BZ,Belize,Belice,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2019,2022,5,5/31/2022 0:00,6/9/2025 0:00,Parent Operation,N,Y,N,Y,0,0,0,737666,737666,961745.15,6/16/2026,CID/CBL
2026,6,202606,BL-L1031,Strengthening of Tax Administration,Fortalecimiento de la Administración Tributaria,4839/OC-BL,CID,BL,BZ,Belize,Belice,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2019,2023,8,8/31/2023 0:00,6/9/2025 0:00,Parent Operation,N,Y,N,Y,0,0,0,737666,737666,961745.15,6/16/2026,CID/CBL
2026,6,202606,BL-L1031,Strengthening of Tax Administration,Fortalecimiento de la Administración Tributaria,4839/OC-BL,CID,BL,BZ,Belize,Belice,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2019,2024,8,8/31/2024 0:00,6/9/2025 0:00,Parent Operation,N,Y,N,Y,0,0,0,737666,737666,961745.15,6/16/2026,CID/CBL
2026,6,202606,BL-L1031,Strengthening of Tax Administration,Fortalecimiento de la Administración Tributaria,4839/OC-BL,CID,BL,BZ,Belize,Belice,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2019,2026,8,8/31/2026 0:00,6/9/2025 0:00,Parent Operation,N,Y,N,Y,0,0,0,737666,737666,961745.15,6/16/2026,CID/CBL
2026,6,202606,HO-L1108,Tax Administration Institutional and Operational Strengthening,Fortalecimiento Institucional y Operativo de la Administración Tributaria,3541/BL-HO,CID,HO,HN,Honduras,Honduras,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,CO,Closed,Cerrado,,A,,2015,2018,9,9/30/2018 0:00,4/24/2025 16:42,Parent Operation,N,Y,N,Y,0,0,0,0,0,,6/16/2026,CID/CHO
2026,6,202606,AR-L1285,Provincial Management Strengthening Program II,Programa de Fortalecimiento de la Gestión Provincial II,4753/OC-AR,CSC,AR,AR,Argentina,Argentina,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2019,2018,9,9/30/2018 0:00,10/9/2025 0:00,Parent Operation,N,Y,N,Y,0,0,0,110200521.5,110200521.5,2942240.42,6/16/2026,CSC/CAR
2026,6,202606,AR-L1285,Provincial Management Strengthening Program II,Programa de Fortalecimiento de la Gestión Provincial II,4753/OC-AR,CSC,AR,AR,Argentina,Argentina,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2019,2019,8,8/31/2019 0:00,10/9/2025 0:00,Parent Operation,N,Y,N,Y,0,0,0,110200521.5,110200521.5,2942240.42,6/16/2026,CSC/CAR
2026,6,202606,AR-L1285,Provincial Management Strengthening Program II,Programa de Fortalecimiento de la Gestión Provincial II,4753/OC-AR,CSC,AR,AR,Argentina,Argentina,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2019,2022,11,11/30/2022 0:00,10/9/2025 0:00,Parent Operation,N,Y,N,Y,0,0,0,110200521.5,110200521.5,2942240.42,6/16/2026,CSC/CAR
2026,6,202606,AR-L1285,Provincial Management Strengthening Program II,Programa de Fortalecimiento de la Gestión Provincial II,4753/OC-AR,CSC,AR,AR,Argentina,Argentina,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2019,2024,5,5/31/2024 0:00,10/9/2025 0:00,Parent Operation,N,Y,N,Y,0,0,0,110200521.5,110200521.5,2942240.42,6/16/2026,CSC/CAR
2026,6,202606,AR-L1285,Provincial Management Strengthening Program II,Programa de Fortalecimiento de la Gestión Provincial II,4753/OC-AR,CSC,AR,AR,Argentina,Argentina,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2019,2025,11,11/30/2025 0:00,10/9/2025 0:00,Parent Operation,N,Y,N,Y,0,0,0,110200521.5,110200521.5,2942240.42,6/16/2026,CSC/CAR
2026,6,202606,ES-L1137,Fiscal Strengthening for Inclusive Growth II,Fortalecimiento Fiscal para el Crecimiento Inclusivo II,4807/OC-ES,CID,ES,SV,El Salvador,El Salvador,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,PBL,Policy-Based Loan,Préstamo de Apoyo a Reformas de Política,PBP,PBP (Programmatic Policy Base Loan),PBP (Programático),EXEC_PH,Execution,Execution,CO,Closed,Cerrado,,A,,2019,2019,2,2/28/2019 0:00,10/23/2019 0:00,Parent Operation,N,Y,N,Y,0,0,0,0,0,,6/16/2026,CID/CES
2026,6,202606,ES-L1137,Fiscal Strengthening for Inclusive Growth II,Fortalecimiento Fiscal para el Crecimiento Inclusivo II,4807/OC-ES,CID,ES,SV,El Salvador,El Salvador,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,PBL,Policy-Based Loan,Préstamo de Apoyo a Reformas de Política,PBP,PBP (Programmatic Policy Base Loan),PBP (Programático),EXEC_PH,Execution,Execution,CO,Closed,Cerrado,,A,,2019,2019,10,10/31/2019 0:00,10/23/2019 0:00,Parent Operation,N,Y,N,Y,200000000,0,0,0,0,,6/16/2026,CID/CES
2026,6,202606,ES-L1137,Fiscal Strengthening for Inclusive Growth II,Fortalecimiento Fiscal para el Crecimiento Inclusivo II,4807/OC-ES,CID,ES,SV,El Salvador,El Salvador,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,PBL,Policy-Based Loan,Préstamo de Apoyo a Reformas de Política,PBP,PBP (Programmatic Policy Base Loan),PBP (Programático),EXEC_PH,Execution,Execution,CO,Closed,Cerrado,,A,,2019,2021,4,4/30/2021 0:00,10/23/2019 0:00,Parent Operation,N,Y,N,Y,0,0,0,0,0,,6/16/2026,CID/CES
2026,6,202606,BR-L1501,Fiscal Management Enhancement Project for the State of Pernambuco – PROFISCO II-PE,Proyecto de Mejora de la Gestión Fiscal del Estado de Pernambuco – PROFISCO II-PE,4554/OC-BR,CSC,BR,BR,Brazil,Brasil,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2018,2018,12,12/31/2018 0:00,6/3/2026 0:00,Parent Operation,N,Y,N,Y,0,0,0,2975611.14,2975611.14,1118464.1,6/16/2026,CSC/CBR
2026,6,202606,BR-L1501,Fiscal Management Enhancement Project for the State of Pernambuco – PROFISCO II-PE,Proyecto de Mejora de la Gestión Fiscal del Estado de Pernambuco – PROFISCO II-PE,4554/OC-BR,CSC,BR,BR,Brazil,Brasil,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2018,2022,4,4/30/2022 0:00,6/3/2026 0:00,Parent Operation,N,Y,N,Y,0,0,0,2975611.14,2975611.14,1118464.1,6/16/2026,CSC/CBR
2026,6,202606,EC-L1310,Program to Improve Macrofiscal Stability and Help Boost Growth in Ecuador,Programa para Mejorar la Estabilidad Macro Fiscal y Contribuir a Impulsar el Crecimiento en Ecuador,6096/OC-EC,CAN,EC,EC,Ecuador,Ecuador,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,PBL,Policy-Based Loan,Préstamo de Apoyo a Reformas de Política,PBP,PBP (Programmatic Policy Base Loan),PBP (Programático),EXEC_PH,Execution,Execution,CO,Closed,Cerrado,,A,,2025,2026,3,3/31/2026 0:00,12/16/2025 0:00,Parent Operation,N,Y,N,Y,0,0,0,0,0,,6/16/2026,CAN/CEC
2026,6,202606,EC-L1310,Program to Improve Macrofiscal Stability and Help Boost Growth in Ecuador,Programa para Mejorar la Estabilidad Macro Fiscal y Contribuir a Impulsar el Crecimiento en Ecuador,6096/OC-EC,CAN,EC,EC,Ecuador,Ecuador,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,PBL,Policy-Based Loan,Préstamo de Apoyo a Reformas de Política,PBP,PBP (Programmatic Policy Base Loan),PBP (Programático),EXEC_PH,Execution,Execution,CO,Closed,Cerrado,,A,,2025,2026,10,10/31/2026 0:00,12/16/2025 0:00,Parent Operation,N,Y,N,Y,0,0,0,0,0,,6/16/2026,CAN/CEC
2026,6,202606,EC-L1310,Program to Improve Macrofiscal Stability and Help Boost Growth in Ecuador,Programa para Mejorar la Estabilidad Macro Fiscal y Contribuir a Impulsar el Crecimiento en Ecuador,6096/OC-EC,CAN,EC,EC,Ecuador,Ecuador,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,PBL,Policy-Based Loan,Préstamo de Apoyo a Reformas de Política,PBP,PBP (Programmatic Policy Base Loan),PBP (Programático),EXEC_PH,Execution,Execution,CO,Closed,Cerrado,,A,,2025,2026,12,12/31/2026 0:00,12/16/2025 0:00,Parent Operation,N,Y,N,Y,0,0,0,0,0,,6/16/2026,CAN/CEC
2026,6,202606,BR-L1592,Financial Development Program of the Federal District (PRODEFAZ/PROFISCO II),Programa de Desarrollo Hacendario del Distrito Federal (PRODEFAZ/PROFISCO II),5684/OC-BR,CSC,BR,BR,Brazil,Brasil,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2022,2025,7,7/31/2025 0:00,1/30/2026 0:00,Parent Operation,N,Y,N,Y,0,0,0,57274232.63,57274232.63,3644667.5,6/16/2026,CSC/CBR
