yr,mth,projection_cycle,project_number,project_engl_nm,project_spanish_nm,operation_number,country_cd,country_engl_nm,country_spanish_nm,region,project_type_cd,project_type_engl_nm,project_type_spanish_nm,responsible_unit,responsible_unit_nm,department_cd,vp_org_unit_cd,pipe_year,sector_cd,sector_engl_nm,sector_spanish_nm,lending_type_cd,lending_type_engl_nm,lending_type_spanish_nm,lending_instrument_cd,lending_instrument_engl_nm,lending_instrument_spanish_nm,modality_cd,modality_engl_nm,modality_spanish_nm,taxonomy_cd,taxonomy_engl_nm,taxonomy_spanish_nm,financial_instrument_cd,financial_instrument_engl_nm,project_status_cd,project_status_engl_nm,project_status_spanish_nm,project_execution_status,project_execution_status_engl_nm,project_execution_status_spanish_nm,project_phase_cd,project_phase_engl_nm,project_phase_spanish_nm,project_stage_cd,project_stage_engl_nm,project_stage_spanish_nm,approval_year,transaction_year,transaction_month,transaction_date,approved_crncy_cd,approved_crncy_engl_nm,approved_crncy_spanish_nm,reporting_crncy_cd,reporting_crncy_engl_nm,reporting_crncy_spanish_nm,fund_cd,fund_engl_nm,fund_spanish_nm,projection_amnt_apprvd_crncy,projection_amnt_rpt_crncy,projection_amnt_useq,baseline_projection_amnt_apprvd_crncy,baseline_projection_amnt_rpt_crncy,baseline_projection_amnt_useq,disbursed_amnt_apprvd_crncy,disbursed_amnt_rpt_crncy,disbursed_amnt_useq,disbursed_ytd_amnt_apprvd_crncy,disbursed_ytd_amnt_rpt_crncy,disbursed_ytd_amnt_useq,is_projection,is_agreed_projection,convrgnc_disb_proj_id,dw_crte_ts,dw_updt_ts,udr_cd,idb_country_cd,parnt_operation_number,fin_processing,sub_loans_exist
2022,2,202202,BR-L1540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2024,2,202402,PE-L1278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,BR-L1513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,PN-L1161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,3000000,0,0,0,0,0,0,Y,Y,,,,,,,,
2020,2,202002,ES-L1093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,BR-L1537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,ES-L1093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,GY-L1075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2023,2,202302,GY-L1075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2024,2,202402,GY-L1075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2011,4,201104,BO-L1063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,,,,,,,,,,,,,,,,350000,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,BR-L1502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,7185000,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,BR-L1515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2023,2,202302,GY-L1083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2012,3,201203,HA-L1076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,500000,0,0,0,0,0,0,Y,Y,,,,,,,,
2009,1,200901,BR-L1235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,,,,,,,,,,,,,,,,1000000,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,BR-L1537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2023,2,202302,GY-L1083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,BO-L1063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,BR-L1525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,PE-L1247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2024,2,202402,BR-L1599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,,,,,,,,,,,,,,,100000000,0,0,0,0,0,0,Y,Y,,,,,,,,
2023,2,202302,GY-L1083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,BR-L1525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,BR-L1515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,BR-L1515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,BR-L1502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,3000000,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,CO-L1227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2018,2,201802,BR-L1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,,,,,,,,,,,,,,,5000000,0,0,0,0,0,0,Y,Y,,,,,,,,
2013,4,201304,PE-L1101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,,,,1700000,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,EC-L1253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,PE-L1231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,1988660,0,0,0,0,0,0,Y,Y,,,,,,,,
2023,2,202302,BR-L1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,EC-L1253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,EC-L1253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2024,2,202402,UR-L1164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2024,2,202402,UR-L1164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2024,2,202402,EC-L1253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2024,2,202402,EC-L1253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2028,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2024,2,202402,EC-L1253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2028,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2015,2,201502,AR-L1148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,,,,45000000,0,0,0,0,0,0,Y,Y,,,,,,,,
2020,2,202002,ME-L1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2020,2,202002,EC-L1251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,PN-L1161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,BR-L1513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2023,2,202302,ES-L1137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,UR-L1175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2010,2,201002,BR-L1174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,,,,,,,,,,,,,,,,4920000,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,BR-L1513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,BR-L1513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2024,2,202402,UR-L1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,PN-L1161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,PN-L1161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2011,4,201104,BR-L1183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,,,,,,,,,,,,,,,,,1137000,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,BR-L1513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2020,2,202002,ES-L1137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,BO-L1202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,PR-L1151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,PR-L1151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,BO-L1202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,BR-L1501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2024,2,202402,GY-L1075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,BR-L1525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2024,2,202402,BR-L1525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2028,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2024,2,202402,BR-L1599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,ES-L1093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2023,2,202302,GY-L1083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2020,2,202002,CO-L1227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2012,3,201203,BO-L1063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,1250000,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,BR-L1515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,BR-L1515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,BR-L1502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2020,2,202002,ME-L1111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,PE-L1247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,ME-L1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2019,2,201902,SU-L1050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,PE-L1231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,PE-L1231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2024,2,202402,PE-L1231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,EC-L1253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2020,2,202002,ES-L1137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,PN-L1161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,BO-L1202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2020,2,202002,UR-L1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2020,2,202002,ES-L1137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,CR-L1081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2023,2,202302,BR-L1513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,PR-L1151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2024,2,202402,BR-L1513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2028,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2024,2,202402,BR-L1513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2028,,,,,,,,,,,,,,,,,13000000,0,0,0,0,0,0,Y,Y,,,,,,,,
2024,2,202402,BR-L1540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,BR-L1501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,PR-L1151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2011,4,201104,BR-L1183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,,,,,,,,,,,,,,,,,1137000,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,BR-L1540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,BR-L1540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,UR-L1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,UR-L1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,BR-L1501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,2500000,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,PN-L1161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,GY-L1075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2020,2,202002,BR-L1537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2020,2,202002,BR-L1537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,BR-L1537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2020,2,202002,PE-L1247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,BO-L1063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2020,2,202002,PE-L1247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,BR-L1525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,BR-L1515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,BR-L1525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,BR-L1525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2020,2,202002,ES-L1093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,BR-L1515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2021,3,202103,ME-L1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,PE-L1231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2024,2,202402,PE-L1231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2023,2,202302,BR-L1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,BR-L1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,5000000,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,BR-L1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2023,2,202302,PE-L1231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2022,2,202202,PE-L1231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
2019,2,201902,PE-L1231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Y,Y,,,,,,,,
